date,open,high,low,close,zchange,zturnover,zPE,zPB,zPS,zPC
2008/4/21,12.4727,12.6816,11.9356,11.9804,0.2497,1.117,21.8416,4.3393,3.52,173.5646
2008/4/22,11.9878,11.9953,11.4507,11.9431,-0.3113,0.9181,21.7736,4.3258,3.509,173.0243
2008/4/23,11.9058,12.4131,11.6447,12.3235,3.1855,1.2388,22.4672,4.4636,3.6208,178.536
2008/4/24,13.2709,13.5544,12.6891,13.5395,9.8668,3.7644,24.684,4.904,3.9781,196.1518
2008/4/25,13.4873,13.532,13.1068,13.1217,-3.0854,2.4629,23.9224,4.7527,3.8553,190.0997
2008/4/28,13.0397,13.0397,12.5324,12.5623,-4.2638,1.472,22.9024,4.5501,3.6909,181.9943
2008/4/29,12.4951,12.8756,12.3758,12.7264,1.3064,0.9938,23.2016,4.6095,3.7392,184.3719
2008/4/30,12.7562,13.629,12.7562,13.4798,5.9203,3.3194,24.5752,4.8824,3.9605,195.2872
2008/5/5,13.629,13.6738,13.3381,13.5544,0.5534,1.8028,24.7112,4.9094,3.9824,196.368
2008/5/6,13.5246,14.1512,13.353,13.6887,0.9906,2.6148,24.956,4.9581,4.0219,198.3132
2008/5/7,13.726,14.0617,13.353,13.3828,-2.2343,1.9017,24.3984,4.8473,3.932,193.8823
2008/5/8,13.2411,13.4276,12.9875,13.4201,0.2787,1.1167,24.4664,4.8608,3.943,194.4226
2008/5/9,13.4276,13.7111,13.1814,13.3604,-0.4447,1.0542,24.3576,4.8392,3.9255,193.5581
2008/5/12,13.1963,13.5022,13.0919,13.3231,-0.2792,0.7814,24.2896,4.8257,3.9145,193.0177
2008/5/13,12.9278,13.1889,12.7189,12.9725,-2.6316,1.2441,23.6504,4.6987,3.8115,187.9383
2008/5/14,12.8979,13.2635,12.8383,13.1665,1.4951,0.9095,24.004,4.7689,3.8685,190.7482
2008/5/15,13.1665,13.1665,13.1665,13.1665,0,--,24.004,4.7689,3.8685,190.7482
2008/5/16,13.1889,13.3754,12.9054,13.1367,-0.2266,0.7201,23.9496,4.7581,3.8597,190.3159
2008/5/19,13.1143,13.1143,12.9054,12.9352,-1.5332,0.4914,23.5824,4.6852,3.8005,187.3979
2008/5/20,12.8905,12.9352,12.4131,12.4951,-3.4025,1.0939,22.78,4.5258,3.6712,181.0216
